ROUTEID,ROUTENAME,ROADTYPE,BLOCKKEY,TOTALTRAVELLANES,TOTALTRAVELLANEWIDTH,TOTALTRAVELLANESINBOUND,TOTALTRAVELLANESOUTBOUND,SUMMARYDIRECTION,FHWAFUNCTIONALCLASS,NHSCODE,OWNERSHIP,SPEEDLIMITS_IB,SPEEDLIMITS_OB,STREETNAME,STREETTYPE,BLOCKID,DCFUNCTIONALCLASS,NHSTYPE,WARD_ID,ANC_ID,SMD_ID,BLOCK_NAME,ROAD,START,END,MIDPOINT,ADDRESS,MAR_ID,SURFACE_TYPE,OBJECTID,SHAPE,DC_MAINTENANCE_OPERATIONS,MAINTENANCE_OPERATIONS,SHAPELEN
12005702,57TH ST NE,1,27f06bb3a457f19cbc6320687f162a14,2,16,1,1,BD,7,,1,,20,57TH,ST,12005702-12005702_12031522-00001,19,,7,7C,7C05,500 - 509 BLOCK OF 57TH STREET NE,57TH STREET NE,500,509,505,"505 57TH STREET NE WASHINGTON, DC",808134,0,2789253,,1,1,0
12051872,KENILWORTH TER NE,1,000794d026462f2a1a75395955d7aa1d,2,20,1,1,BD,7,,1,,20,KENILWORTH,TER,12051872-12041482_12051872-12019332_12051872,19,,7,7D,7D03,650 - 699 BLOCK OF KENILWORTH TERRACE NE,KENILWORTH TERRACE NE,650,699,675,"675 KENILWORTH TERRACE NE WASHINGTON, DC",805488,0,2789254,,1,1,0
12069682,PEABODY ST NE,1,4cad50493e590cfcf9cb9e29f5b0af59,2,16,1,1,BD,7,,1,,20,PEABODY,ST,12069682-12000302_12069682-12000602_12069682,19,,4,4B,4B10,300 - 599 BLOCK OF PEABODY STREET NE,PEABODY STREET NE,300,599,450,"450 PEABODY STREET NE WASHINGTON, DC",800851,0,2789255,,1,1,0
11085732,THOMAS CIR NW,1,f34d41b8948ae3ad84ffcfffbbee4a6f,2,24,0,2,OB,3,1,1,,20,THOMAS,CIR,11085732-11085732_11089442-11001402_11085732,14,NHS Non-Interstate,2,2F,2F05,6 - 9 BLOCK OF THOMAS CIRCLE NW,THOMAS CIRCLE NW,6,9,8,"8 THOMAS CIRCLE NW WASHINGTON, DC",814325,7,2789256,,1,1,0
12004402,44TH ST NE,1,a36431f56812ebae4861afb971faa1c4,2,18,1,1,BD,7,,1,,20,44TH,ST,12004402-12004402_12063372-12004402_12067662,19,,7,7D,7D01,1300 - 1324 BLOCK OF 44TH STREET NE,44TH STREET NE,1300,1324,1312,"1312 44TH STREET NE WASHINGTON, DC",800391,0,2789257,,1,1,0
12066752,OGLETHORPE ST NE,1,b056220c035e23009dc107f95128dceb,2,18,1,1,BD,7,,1,,20,OGLETHORPE,ST,12066752-12064222_12066752-12000302_12066752,19,,4,4B,4B08,100 - 299 BLOCK OF OGLETHORPE STREET NE,OGLETHORPE STREET NE,100,299,200,"200 OGLETHORPE STREET NE WASHINGTON, DC",800761,0,2789258,,1,1,0
12049402,JAMES PL NE,1,beba2a47a4a308de7a6ad92eb45b6a1f,2,16,1,1,BD,7,,1,,20,JAMES,PL,12049402-12029642_12049402-12047192_12049402,19,,7,7C,7C06,5300 - 5399 BLOCK OF JAMES PLACE NE,JAMES PLACE NE,5300,5399,5350,"5350 JAMES PLACE NE WASHINGTON, DC",800198,0,2789259,,1,1,0
11092692,WESTERN AVE NW,1,d4dac44359be4eba218508f10afe39f5,4,40,2,2,BD,4,,1,,25,WESTERN,AVE,11092692-11056292_11092692-11052872_11092692,16,,3,3/4G,3/4G06,5500 - 5549 BLOCK OF WESTERN AVENUE NW,WESTERN AVENUE NW,5500,5549,5525,"5525 WESTERN AVENUE NW WASHINGTON, DC",802112,6,2789260,,1,1,0
11079042,SEDGWICK ST NW,1,8a3eeb59e66b75847d698d4598951157,2,16,1,1,BD,7,,1,,20,SEDGWICK,ST,11079042-11025152_11079042-11079042_11086122*1,19,,3,3C,3C04,3000 - 3099 BLOCK OF SEDGWICK STREET NW,SEDGWICK STREET NW,3000,3099,3050,"3050 SEDGWICK STREET NW WASHINGTON, DC",806423,0,2789261,,1,1,0
12051802,KENILWORTH AVE NE,1,ca91a688854c2ad6129192f4d5204231,2,26,2,0,IB,7,,1,,,KENILWORTH,AVE,12051802-12051802_36001652_36002272-12036792_12051802,19,,7,7D,7D03,500 - 599 BLOCK OF KENILWORTH AVENUE NE,KENILWORTH AVENUE NE,500,599,550,"550 KENILWORTH AVENUE NE WASHINGTON, DC",801296,0,2789262,,1,1,0
11089442,VERMONT AVE NW,1,5680ef874aee103ed365c8035f218d21,3,31,1,2,BD,4,,1,,20,VERMONT,AVE,11089442-11042442_11058302_11089442-11001502_11047772_11089442,16,,2,2C,2C02,800 - 899 BLOCK OF VERMONT AVENUE NW,VERMONT AVENUE NW,800,899,850,"850 VERMONT AVENUE NW WASHINGTON, DC",812520,6,2789263,,1,1,0
12051802,KENILWORTH AVE NE,1,ad31bcf4fa4289dad114e7461eb87b92,2,16,1,1,BD,7,,1,,20,KENILWORTH,AVE,12051802-12009552_12051802-12016252_12051802,19,,7,7D,7D04,134 - 199 BLOCK OF KENILWORTH AVENUE NE,KENILWORTH AVENUE NE,134,199,167,"167 KENILWORTH AVENUE NE WASHINGTON, DC",805187,0,2789264,,1,1,0
11074162,R ST NW,1,3da14b515402ee22cbe3f2b51ecae9f5,1,11,0,1,OB,4,,1,,25,R,ST,11074162-11036722_11074162-11002202_11074162,16,,2,2D,2D02,2119 - 2199 BLOCK OF R STREET NW,R STREET NW,2119,2199,2159,"2159 R STREET NW WASHINGTON, DC",813621,7,2789265,,1,1,0
12035752,FITCH PL NE,1,e7ab0dfb13ece3eaaffe29b03dc1bc0c,2,16,1,1,BD,7,,1,,20,FITCH,PL,12035752-12005002_12035752-12005032_12035752,19,,7,7C,7C03,5000 - 5025 BLOCK OF FITCH PLACE NE,FITCH PLACE NE,5000,5025,5013,"5013 FITCH PLACE NE WASHINGTON, DC",802272,0,2789266,,1,1,0
12031982,EASTERN AVE NE,1,f171b9dfa2295d05e1686f0806757b54,3,36,1,2,BD,4,,1,,25,EASTERN,AVE,12031982-12010632_12031982-12009132_12031982_12061162,16,,7,7C,7C07,1426 - 1499 BLOCK OF EASTERN AVENUE NE,EASTERN AVENUE NE,1426,1499,1463,"1463 EASTERN AVENUE NE WASHINGTON, DC",804878,7,2789267,,1,1,0
11084562,T ST NW,1,4bba16e56ffad042c3301c4d25e66b20,1,16,1,0,IB,7,,1,,,T,ST,11084562-11084562_11093862-11000702_11084562,19,,1,1B,1B02,620 - 699 BLOCK OF T STREET NW,T STREET NW,620,699,660,"660 T STREET NW WASHINGTON, DC",800011,0,2789268,,1,1,0
11079562,SHEPHERD ST NW,1,8fbcffca8513dfaf14082a26d3d93786,2,16,1,1,BD,7,,1,,20,SHEPHERD,ST,11079562-11026452_11079562*1-11026452_11079562,19,,4,4E,4E06,1720 - 1779 BLOCK OF SHEPHERD STREET NW,SHEPHERD STREET NW,1720,1779,1750,"1750 SHEPHERD STREET NW WASHINGTON, DC",815218,0,2789269,,1,1,0
12043812,HAWAII AVE NE,1,ed61636f7ef20d8adbab7e757216c079,2,24,1,1,BD,5,,1,,25,HAWAII,AVE,12043812-12000202_12037632_12043812-12043812_12089112,17,,5,5A,5A04,200 - 299 BLOCK OF HAWAII AVENUE NE,HAWAII AVENUE NE,200,299,250,"250 HAWAII AVENUE NE WASHINGTON, DC",802449,7,2789270,,1,1,0
12015992,BLADENSBURG RD NE,1,8bee06a9a5935b53b62587062367ced8,5,50,2,3,BD,4,,1,,30,BLADENSBURG,RD,12015992-12002802_12015992-12015992_12030222,16,,5,5C,5C02,2512 - 2599 BLOCK OF BLADENSBURG ROAD NE,BLADENSBURG ROAD NE,2512,2599,2556,"2556 BLADENSBURG ROAD NE WASHINGTON, DC",813561,7,2789271,,1,1,0
12001802,18TH ST NE,1,dde4c0825c040cbf6e28a5fd76a05c31,4,37,2,2,BD,5,,1,,25,18TH,ST,12001802-12001802_12017612-12001802_12048752,17,,5,5B,5B06,3012 - 3099 BLOCK OF 18TH STREET NE,18TH STREET NE,3012,3099,3056,"3056 18TH STREET NE WASHINGTON, DC",814118,7,2789272,,1,1,0
12001902,19TH ST NE,1,0e39d07c6e75e2acd4aeacf7944fc82c,2,18,1,1,BD,7,,1,,25,19TH,ST,12001902-12001902_12057652-12001902_12057852,19,,5,5D,5D08,1138 - 1199 BLOCK OF 19TH STREET NE,19TH STREET NE,1138,1199,1169,"1169 19TH STREET NE WASHINGTON, DC",809059,0,2789273,,1,1,0
12051802A,KENILWORTH AVE NE,1,53fd38b2a79f01a16b81f0be32cb0aa7,1,16,0,1,OB,7,,1,,20,KENILWORTH,AVE,12051802A-12051802A_12051802A_12063372_36000142-12051802A_12070982,19,,7,7C,7C07,1300 - 1499 BLOCK OF KENILWORTH AVENUE NE,KENILWORTH AVENUE NE,1300,1499,1400,"1400 KENILWORTH AVENUE NE WASHINGTON, DC",815804,0,2789274,,1,1,0
11087232,U ST NW,1,f74091d3217fd9e932233203d8385c31,2,16,1,1,BD,7,,1,,20,U,ST,11087232-11000102_11087232-11036202_11087232,19,,5,5E,5E04,100 - 142 BLOCK OF U STREET NW,U STREET NW,100,142,121,"121 U STREET NW WASHINGTON, DC",803771,0,2789275,,1,1,0
11069812,PENNSYLVANIA AVE NW,1,b75f0968fe6bdb5a3c09e43f40d7002d,6,60,3,3,BD,3,1,1,,20,PENNSYLVANIA,AVE,11069812-11002002_11047772_11069812-11002102_11047772_11069812,14,NHS Non-Interstate,2,2A,2A08,2000 - 2099 BLOCK OF PENNSYLVANIA AVENUE NW,PENNSYLVANIA AVENUE NW,2000,2099,2050,"2050 PENNSYLVANIA AVENUE NW WASHINGTON, DC",805226,7,2789276,,1,1,0
12050202,JOHN MCCORMACK RD NE,1,d403faca41beaa9d99e1d5f4007b519f,2,32,1,1,BD,5,,1,,20,JOHN MCCORMACK,RD,12050202-12050202_12085652-12014042_12050202_62060522J_62060522J,17,,5,5A,5A04,3700 - 4999 BLOCK OF JOHN MCCORMACK ROAD NE,JOHN MCCORMACK ROAD NE,3700,4999,4350,"4350 JOHN MCCORMACK ROAD NE WASHINGTON, DC",817212,4,2789277,,1,1,0
12001602,16TH ST NE,1,c0478a72d2860a9c9cc6c12d58ceca06,1,10,0,1,OB,7,,1,,20,16TH,ST,12001602-12001602_12066362-12001602_12055182,19,,5,5D,5D06,1000 - 1099 BLOCK OF 16TH STREET NE,16TH STREET NE,1000,1099,1050,"1050 16TH STREET NE WASHINGTON, DC",808190,0,2789278,,1,1,0
11069352,PARTRIDGE LN NW,1,0ed4485f674f0685bc47a6804761561b,1,12,0,0,BD,7,,1,,20,PARTRIDGE,LN,11069352-11068442_11069352-00001,19,,3,3D,3D03,5001 - 5299 BLOCK OF PARTRIDGE LANE NW,PARTRIDGE LANE NW,5001,5299,5150,"5150 PARTRIDGE LANE NW WASHINGTON, DC",803141,0,2789279,,1,1,0
12033932,EVARTS ST NE,1,7032b7cdcb0cbbf4eaebef29d62e331b,1,14,1,0,IB,7,,1,,,EVARTS,ST,12033932-12001002_12033932-12001202_12033932,19,,5,5B,5B04,1000 - 1199 BLOCK OF EVARTS STREET NE,EVARTS STREET NE,1000,1199,1100,"1100 EVARTS STREET NE WASHINGTON, DC",803706,0,2789280,,1,1,0
12015992,BLADENSBURG RD NE,1,4ccd26bc060e006b38ae5df4dd992b87,6,60,3,3,BD,4,,1,,25,BLADENSBURG,RD,12015992-12015992_12057852-12001702_12015992_12062462,16,,5,5D,5D08,1201 - 1278 BLOCK OF BLADENSBURG ROAD NE,BLADENSBURG ROAD NE,1201,1278,1240,"1240 BLADENSBURG ROAD NE WASHINGTON, DC",813646,7,2789281,,1,1,0
12044572,HICKEY HILL RD NE,1,53d9c3729523e2662126958545b1b5c3,2,20,1,1,BD,7,,8,,20,HICKEY HILL,RD,12044572-12044572_12046112-12025122_12044572_12060272,19,,5,5C,5C04,0 - 0 BLOCK OF HICKEY HILL ROAD NE,HICKEY HILL ROAD NE,0,0,0,"0 HICKEY HILL ROAD NE WASHINGTON, DC",808122,0,2789282,,8,60,0
12000302,3RD ST NE,1,c4ac42298f359fa5235f2ca1bdcb1142,1,10,0,1,OB,7,,1,,20,3RD,ST,12000302-12000302_12088462-12000302_12075462_12090152,19,,5,5F,5F04,2100 - 2199 BLOCK OF 3RD STREET NE,3RD STREET NE,2100,2199,2150,"2150 3RD STREET NE WASHINGTON, DC",808280,0,2789283,,1,1,0
12085212,TENNESSEE AVE NE,1,330a2e8042baced9c85a2f03a99433e9,1,16,0,1,OB,7,,1,,20,TENNESSEE,AVE,12085212-12034382_12085212-12001502_12085212,19,,6,6A,6A06,600 - 699 BLOCK OF TENNESSEE AVENUE NE,TENNESSEE AVENUE NE,600,699,650,"650 TENNESSEE AVENUE NE WASHINGTON, DC",807166,0,2789284,,1,1,0
12012962,BANNEKER DR NE,1,52c233b0d19a5fdb093986209e918a24,2,20,1,1,BD,7,,1,,25,BANNEKER,DR,12012962-12012962_12022512-12012962_12015992,19,,5,5C,5C01,3370 - 3499 BLOCK OF BANNEKER DRIVE NE,BANNEKER DRIVE NE,3370,3499,3435,"3435 BANNEKER DRIVE NE WASHINGTON, DC",816895,0,2789285,,1,1,0
12001702,17TH ST NE,1,2fd8c8a66da2b5d80bcf020a4f7ad432,4,43,2,2,BD,4,,1,,25,17TH,ST,12001702-12001702_12057852-12001702_12015992_12062462,16,,5,5D,5D08,1200 - 1299 BLOCK OF 17TH STREET NE,17TH STREET NE,1200,1299,1250,"1250 17TH STREET NE WASHINGTON, DC",811421,7,2789286,,1,1,0
11092692,WESTERN AVE NW,1,c25ca3eddfcdc65f4da00e39b68fe6b8,2,20,1,1,BD,5,,1,,25,WESTERN,AVE,11092692-11070462_11092692-11070462_11092692*1,17,,4,3/4G,3/4G01,6500 - 6599 BLOCK OF WESTERN AVENUE NW,WESTERN AVENUE NW,6500,6599,6550,"6550 WESTERN AVENUE NW WASHINGTON, DC",804141,7,2789287,,1,1,0
12037452,FORT LINCOLN DR NE,1,9d7890ec9539effcfcaf76095c740367,2,23,1,1,BD,5,,1,,20,FORT LINCOLN,DR,12037452-12024742_12037452_12070482-12037452_12083632,17,,5,5C,5C01,3000 - 3099 BLOCK OF FORT LINCOLN DRIVE NE,FORT LINCOLN DRIVE NE,3000,3099,3050,"3050 FORT LINCOLN DRIVE NE WASHINGTON, DC",807410,7,2789288,,1,1,0
11076242,RITTENHOUSE ST NW,1,74312402c6d77ac417e624e23ab484d7,2,16,1,1,BD,7,,1,,20,RITTENHOUSE,ST,11076242-11000302_11076242-11000402_11076242,19,,4,4B,4B03,300 - 399 BLOCK OF RITTENHOUSE STREET NW,RITTENHOUSE STREET NW,300,399,350,"350 RITTENHOUSE STREET NW WASHINGTON, DC",805603,0,2789289,,1,1,0
12054472,LAWRENCE ST NE,1,cbc015cf03c15e10bb2185737836f194,2,16,1,1,BD,7,,1,,20,LAWRENCE,ST,12054472-12001302_12054472-12001402_12054472,19,,5,5B,5B03,1300 - 1399 BLOCK OF LAWRENCE STREET NE,LAWRENCE STREET NE,1300,1399,1350,"1350 LAWRENCE STREET NE WASHINGTON, DC",805893,0,2789290,,1,1,0
12039002,GALES ST NE,1,9bbaf80ba51364f6ff63d5a7ff850948,2,16,1,1,BD,7,,1,,20,GALES,ST,12039002-12001802_12039002-12001902_12039002,19,,7,7D,7D06,1800 - 1899 BLOCK OF GALES STREET NE,GALES STREET NE,1800,1899,1850,"1850 GALES STREET NE WASHINGTON, DC",811484,0,2789291,,1,1,0
11091192,WARREN ST NW,1,93a1c7294d48d39c505228025e7350e8,2,16,1,1,BD,7,,5,,15,WARREN,ST,11091192-11091172_11091192-00002,19,,3,3D,3D03,5018 - 5099 BLOCK OF WARREN STREET NW,WARREN STREET NW,5018,5099,5059,"5059 WARREN STREET NW WASHINGTON, DC",808696,0,2789292,,5,26,0
11084562,T ST NW,1,143b0a9c80c5ef3d57549b164276d17b,1,16,1,0,IB,7,,1,,,T,ST,11084562-00001-11045692_11084562,19,,3,3D,3D07,1700 - 1799 BLOCK OF T STREET NW,T STREET NW,1700,1799,1750,"1750 T STREET NW WASHINGTON, DC",802108,0,2789293,,1,1,0
11072472,PROSPECT ST NW,1,dc220dade497de4cad19ebfa50a9f49b,2,24,1,1,BD,7,,5,,20,PROSPECT,ST,11072472-11072472_11086342-00001,19,,2,2E,2E04,3800 - 3899 BLOCK OF PROSPECT STREET NW,PROSPECT STREET NW,3800,3899,3850,"3850 PROSPECT STREET NW WASHINGTON, DC",816762,,2789294,,5,26,0
12029702,DIX ST NE,1,7e5267a4a1d7ea948d7c063c139d92e4,2,16,1,1,BD,7,,1,,20,DIX,ST,12029702-12004402_12029702-12004502_12029702,19,,7,7F,7F04,4400 - 4499 BLOCK OF DIX STREET NE,DIX STREET NE,4400,4499,4450,"4450 DIX STREET NE WASHINGTON, DC",804768,0,2789295,,1,1,0
12021582,CENTRAL AVE NE,1,ff0be6484dc165df999432d7c24c7d61,2,23,1,1,BD,5,,1,,25,CENTRAL,AVE,12021582-12021582_12084242-12004932_12021582,17,,7,7C,7C03,4920 - 4925 BLOCK OF CENTRAL AVENUE NE,CENTRAL AVENUE NE,4920,4925,4923,"4923 CENTRAL AVENUE NE WASHINGTON, DC",809991,6,2789296,,1,1,0
11071892,POTOMAC AVE NW,1,443f38add467086003d72fdaa6f97070,2,22,1,1,BD,7,,1,,20,POTOMAC,AVE,11071892-00003-11071892_11090152,19,,3,3D,3D05,4800 - 4899 BLOCK OF POTOMAC AVENUE NW,POTOMAC AVENUE NW,4800,4899,4850,"4850 POTOMAC AVENUE NW WASHINGTON, DC",807972,0,2789297,,1,1,0
12024782,CONCORD PL NE,1,e8f4f11311ff3e378e3fd46e0c103bbf,2,20,1,1,BD,7,,5,,20,CONCORD,PL,12024782-12024782_12080732-12014252_12024782_47090192,19,,4,4B,4B10,100 - 149 BLOCK OF CONCORD PLACE NE,CONCORD PLACE NE,100,149,125,"125 CONCORD PLACE NE WASHINGTON, DC",816611,,2789298,,5,26,0
12004702,47TH ST NE,1,cb2c994f846a71803c86709de8776f4f,2,16,1,1,BD,7,,1,,20,47TH,ST,12004702-12004702_12031522-12004702_12031462,19,,7,7C,7C09,500 - 519 BLOCK OF 47TH STREET NE,47TH STREET NE,500,519,510,"510 47TH STREET NE WASHINGTON, DC",811546,0,2789299,,1,1,0
11069962,PERSHING DR NW,1,2597d5e6667223ed1d815634d2df14f0,2,24,1,1,BD,7,,11,,20,PERSHING,DR,11069962-11053722_11069962-11059432_11069962_58011482,19,,5,5A,5A05,0 - 0 BLOCK OF PERSHING DRIVE NW,PERSHING DRIVE NW,0,0,0,"0 PERSHING DRIVE NW WASHINGTON, DC",816040,0,2789300,,11,74,0
11088072,UPTON ST NW,1,789e20efc4793abe6aa2c12ff27fea40,2,18,1,1,BD,7,,1,,20,UPTON,ST,11088072-11059602_11088072-11004702_11088072,19,,3,3D,3D02,4600 - 4699 BLOCK OF UPTON STREET NW,UPTON STREET NW,4600,4699,4650,"4650 UPTON STREET NW WASHINGTON, DC",801511,0,2789301,,1,1,0
12069942,PERRY ST NE,1,09491c406eecb347c3c0be6986a75ee3,2,16,1,1,BD,7,,1,,20,PERRY,ST,12069942-12002532_12069942-12002602_12069942_58010232,19,,5,5B,5B07,2421 - 2599 BLOCK OF PERRY STREET NE,PERRY STREET NE,2421,2599,2510,"2510 PERRY STREET NE WASHINGTON, DC",808679,0,2789302,,1,1,0
12081512,SOUTHERN AVE NE,1,4bd56ea4f9ff0f9c913e76e7c4711f07,4,45,2,2,BD,4,,1,,25,SOUTHERN,AVE,12081512-12081512_12087472-12006302_12081512,16,,7,7C,7C05,6250 - 6279 BLOCK OF SOUTHERN AVENUE NE,SOUTHERN AVENUE NE,6250,6279,6265,"6265 SOUTHERN AVENUE NE WASHINGTON, DC",813807,7,2789303,,1,1,0
12087232,U ST NE,1,6368bc209f1cf2de3350da21c2368c84,2,16,1,1,BD,7,,1,,20,U,ST,12087232-12000302_12087232-12000402_12087232,19,,5,5F,5F05,300 - 399 BLOCK OF U STREET NE,U STREET NE,300,399,350,"350 U STREET NE WASHINGTON, DC",808932,0,2789304,,1,1,0
11087422,UNDERWOOD ST NW,1,ba703f9881ae5e196f2439f9c2c7afe3,2,16,1,1,BD,7,,1,,20,UNDERWOOD,ST,11087422-11000732_11087422-11000802_11087422,19,,4,4B,4B02,722 - 799 BLOCK OF UNDERWOOD STREET NW,UNDERWOOD STREET NW,722,799,761,"761 UNDERWOOD STREET NW WASHINGTON, DC",807566,0,2789305,,1,1,0
12033932,EVARTS ST NE,1,3210bf7043f1ed6d020624cd71d021fb,2,16,1,1,BD,7,,1,,20,EVARTS,ST,12033932-12000302_12033932-12000402_12033932,19,,5,5F,5F01,300 - 399 BLOCK OF EVARTS STREET NE,EVARTS STREET NE,300,399,350,"350 EVARTS STREET NE WASHINGTON, DC",806978,0,2789306,,1,1,0
12024242,CLOUD PL NE,1,eb48d5b2374e41ebe980b678e1bc4cd7,2,16,1,1,BD,7,,1,,20,CLOUD,PL,12024242-12005102_12024242-12024242_12029642,19,,7,7C,7C03,5000 - 5199 BLOCK OF CLOUD PLACE NE,CLOUD PLACE NE,5000,5199,5100,"5100 CLOUD PLACE NE WASHINGTON, DC",800828,0,2789307,,1,1,0
11093992,WINDOM PL NW,1,0a2907100c667408f978b1d185795023,2,16,1,1,BD,7,,1,,20,WINDOM,PL,11093992-11004302_11093992-11004402_11093992,19,,3,3E,3E06,4300 - 4399 BLOCK OF WINDOM PLACE NW,WINDOM PLACE NW,4300,4399,4350,"4350 WINDOM PLACE NW WASHINGTON, DC",813727,0,2789308,,1,1,0
12051802,KENILWORTH AVE NE,1,4a782af77fae452c3e0581b8c3545901,2,16,1,1,BD,7,,1,,20,KENILWORTH,AVE,12051802-12010272_12051802-12009552_12051802,19,,7,7D,7D04,100 - 139 BLOCK OF KENILWORTH AVENUE NE,KENILWORTH AVENUE NE,100,139,120,"120 KENILWORTH AVENUE NE WASHINGTON, DC",807098,0,2789309,,1,1,0
12065392,NORTH CAROLINA AVE NE,1,d29e50e8d55252e02e6585dfd442ca32,1,14,1,0,IB,5,,1,,20,NORTH CAROLINA,AVE,12065392-12001302_12065392-12008582_12065392,17,,6,6A,6A04,1300 - 1337 BLOCK OF NORTH CAROLINA AVENUE NE,NORTH CAROLINA AVENUE NE,1300,1337,1319,"1319 NORTH CAROLINA AVENUE NE WASHINGTON, DC",809891,7,2789310,,1,1,0
11094442,WORTHINGTON ST NW,1,f2bc2ef7d324b4b86e96e20f45d15c92,1,14,0,0,BD,7,,1,,20,WORTHINGTON,ST,11094442-11003232_11094442-11013262_11094442,19,,4,3/4G,3/4G01,3218 - 3231 BLOCK OF WORTHINGTON STREET NW,WORTHINGTON STREET NW,3218,3231,3225,"3225 WORTHINGTON STREET NW WASHINGTON, DC",807578,0,2789311,,1,1,0
12076962,ROSEDALE ST NE,1,f7a29ddaec7710eab2883510228f8434,1,8,1,0,IB,7,,1,,,ROSEDALE,ST,12076962-12001902_12076962-12002002_12076962,19,,7,7D,7D05,1900 - 1999 BLOCK OF ROSEDALE STREET NE,ROSEDALE STREET NE,1900,1999,1950,"1950 ROSEDALE STREET NE WASHINGTON, DC",814061,0,2789312,,1,1,0
11072862,Q ST NW,1,4cc548a0911e859f84b1ba22edc01e50,2,22,1,1,BD,4,,1,,25,Q,ST,11072862-11003102_11072862-11003202_11072862,16,,2,2E,2E06,3100 - 3199 BLOCK OF Q STREET NW,Q STREET NW,3100,3199,3150,"3150 Q STREET NW WASHINGTON, DC",813304,6,2789313,,1,1,0
12018722,BRYANT ST NE,1,d0feb95547f978e4f7b36f0561839936,2,16,1,1,BD,7,,1,,20,BRYANT,ST,12018722-12000202_12018722-12000302_12018722,19,,5,5F,5F04,200 - 299 BLOCK OF BRYANT STREET NE,BRYANT STREET NE,200,299,250,"250 BRYANT STREET NE WASHINGTON, DC",806815,0,2789314,,1,1,0
12031332,E ST NE,1,3f1d47c096983d504eaa6bae037f5d38,2,16,1,1,BD,7,,1,,20,E,ST,12031332-12002532_12031332-12031332_12066952,19,,7,7D,7D05,2500 - 2599 BLOCK OF E STREET NE,E STREET NE,2500,2599,2550,"2550 E STREET NE WASHINGTON, DC",806493,0,2789315,,1,1,0
11094052,WISCONSIN AVE NW,1,a1791d958ec1cb02906664481a6e4e17,4,40,2,2,BD,3,1,1,,30,WISCONSIN,AVE,11094052-11057712_11094052-11081132_11094052_47087112,14,NHS Non-Interstate,3,3A,3A02,301 - 3019 BLOCK OF WISCONSIN AVENUE NW,WISCONSIN AVENUE NW,301,3019,1660,"1660 WISCONSIN AVENUE NW WASHINGTON, DC",817066,7,2789316,,1,1,0
11080142,SHERMAN CIR NW,1,67c321d65c00a4e0b531c59f2fb73f68,2,23,0,2,OB,4,,1,,20,SHERMAN,CIR,11080142-11000702_11080142-11047902_11080142,16,,4,4D,4D06,90 - 99 BLOCK OF SHERMAN CIRCLE NW,SHERMAN CIRCLE NW,90,99,95,"95 SHERMAN CIRCLE NW WASHINGTON, DC",808672,6,2789317,,1,1,0
11094052,WISCONSIN AVE NW,1,5e2ffbe07decfd78004f7f0e74396869,4,48,2,2,BD,3,1,1,,25,WISCONSIN,AVE,11094052-11093082_11094052-11093142_11094052,14,NHS Non-Interstate,2,2E,2E01,2003 - 2099 BLOCK OF WISCONSIN AVENUE NW,WISCONSIN AVENUE NW,2003,2099,2051,"2051 WISCONSIN AVENUE NW WASHINGTON, DC",813019,7,2789318,,1,1,0
12050892,K ST NE,1,3760b5a2ef94b7b35c729ca15448bc33,2,22,1,1,BD,4,,1,,20,K,ST,12050892-12000302_12050892-12000402_12050892,16,,6,6C,6C06,300 - 399 BLOCK OF K STREET NE,K STREET NE,300,399,350,"350 K STREET NE WASHINGTON, DC",809353,7,2789319,,1,1,0
12040432,GIRARD ST NE,1,3226d6065338fff898de949109cd9f5a,2,16,1,1,BD,7,,1,,20,GIRARD,ST,12040432-12001002_12040432-12001202_12040432,19,,5,5B,5B04,1000 - 1199 BLOCK OF GIRARD STREET NE,GIRARD STREET NE,1000,1199,1100,"1100 GIRARD STREET NE WASHINGTON, DC",808742,0,2789320,,1,1,0
12031332,E ST NE,1,47797b50362168d14ba716f91cba5b99,2,16,1,1,BD,7,,1,,20,E,ST,12031332-12002402_12031332-12002532_12031332,19,,7,7D,7D05,2400 - 2499 BLOCK OF E STREET NE,E STREET NE,2400,2499,2450,"2450 E STREET NE WASHINGTON, DC",811518,0,2789321,,1,1,0
12031522,EADS ST NE,1,40fbfc3efa877818a9876172f01e630e,2,16,1,1,BD,7,,1,,20,EADS,ST,12031522-12006002_12031522-12006102_12031522,19,,7,7C,7C05,6000 - 6099 BLOCK OF EADS STREET NE,EADS STREET NE,6000,6099,6050,"6050 EADS STREET NE WASHINGTON, DC",804162,0,2789322,,1,1,0
12049722,JAY ST NE,1,bfa8cbb55c9157c68569c4118cbf095d,2,16,1,1,BD,7,,1,,20,JAY,ST,12049722-12004802_12049722-12004832_12049722,19,,7,7C,7C01,4800 - 4823 BLOCK OF JAY STREET NE,JAY STREET NE,4800,4823,4812,"4812 JAY STREET NE WASHINGTON, DC",815342,0,2789323,,1,1,0
12018982,BUNKER HILL RD NE,1,fe469beea21ac48a33f5391291c3814c,2,28,1,1,BD,7,,1,,20,BUNKER HILL,RD,12018982-12000902_12018982-12018982_12068052,19,,5,5B,5B04,900 - 949 BLOCK OF BUNKER HILL ROAD NE,BUNKER HILL ROAD NE,900,949,925,"925 BUNKER HILL ROAD NE WASHINGTON, DC",805075,0,2789324,,1,1,0
